NDVI,EVI,Rainfall,Temperature,SoilMoisture,Evapotranspiration,FireIndex,elevation,PredictedRisk,latitude,longitude
0.0,0.0,0.1301151962492306,8.327187978345242,0.0456765228852792,5.980995357474461,1.0,766.8219687482116,1.0,19.60605607398844,58.81583844087525
0.0,0.0,0.0,18.820565565599395,0.0100388272961877,5.038202247191012,,16.559386470896705,1.0,25.11891079080595,3.3313016925223806
0.0,0.0,0.0951988207239652,19.38354275441484,0.0029885237321421,2.434011582407265,,115.4918665435884,1.0,22.798625466052894,9.417893834151569
0.0,0.0,0.0071435040488661,14.45048820756576,0.0537595909404393,1.3422931133283238,0.0,532.5850663772787,1.0,19.28072850495105,-2.9911461344184573
0.0,0.0,0.0154989932490065,24.964301834321965,0.0672554214641071,3.611221482277556,0.0,422.143493013545,1.0,27.296322368059485,24.507596974933413
0.0,0.0,0.0079442421325236,23.325056657163763,0.033550475275794,5.466241539845821,0.0,446.7581175765957,1.0,15.487346516301045,13.89263717039649
0.0,0.0,2.635097285031081,10.51069887424564,0.1552140217580829,5.67315360472009,0.0,874.5583219144864,1.0,19.303616213380455,54.15360350454182
0.0,0.0,0.3241338089971634,9.737796730760868,0.0125072333790234,6.353662145662935,0.0,414.2365510794862,1.0,21.159046082342293,36.135975297447345
0.0,0.0,0.1195291468247102,9.806727939173712,0.1183705963911472,5.269120478655456,0.0,255.75131258343035,1.0,23.4017496054259,36.75817018234771
0.0,0.0,0.10886343858732,9.81519364907566,0.0113442323895505,8.217513580000016,0.0,299.42196746770634,1.0,31.62939903482534,31.169927387928567
0.0,0.0,0.42813453782994,12.286672695399869,0.0374418312252194,5.267467477128228,0.0,558.9047714379119,1.0,16.991844553958995,1.2458229315856677
0.0,0.0,0.1240256518246537,19.602988611825232,0.0178175227202399,0.3353913996986446,0.0,264.1972828940554,1.0,24.85586096034029,25.261270493324158
0.0,0.0,0.0857594191123181,19.2690999094995,0.0022802447193855,2.634948498108339,0.0,275.81752383072154,1.0,26.810364221551062,62.96635290017912
0.0,0.0,0.1002228993571124,9.526528476264248,0.0244436534108936,3.2941176470588243,0.0,116.01943050874031,1.0,13.161260317999943,51.79559177752901
0.0,0.0,17.34191688242851,-0.7186246903059594,0.3986224386116512,6.755557672418498,0.0,1013.504144077773,1.0,27.18862129753596,55.75521568336388
0.0,0.0,0.813488567863245,15.897763037303166,0.013127169591269,4.664285714285715,0.0,27.286273729941417,1.0,16.263103092182288,50.97939242876196
0.0,0.0,0.2030400263729161,11.57635331366011,0.0147703911705469,3.739825516879346,0.0,640.0394175171755,1.0,13.626289824631987,2.006835153306822
0.0,0.0,0.3333021779380873,18.19150497406094,0.0217132776577239,4.599992940776637,0.0,934.4942069160758,1.0,35.722138431333335,10.466481276406375
0.0,0.0,0.4505786150162397,5.229643014217357,0.1462864509452662,4.944491960857822,0.0,301.853991729088,1.0,36.14080082686398,-4.787727707764145
0.0,0.0,2.3249394535956136,3.667527396920885,0.1312214964446027,6.119073149864524,0.0,766.8219687482116,1.0,32.20993370291153,15.63868849171158
0.0,0.0,0.8430591100681285,15.98572913215838,0.0132779043085997,5.32857142857143,0.0,16.559386470896705,1.0,19.61534422933427,2.3853033595614956
0.0,0.0,0.1665161410502423,18.31103625566155,0.0023420227570075,2.746633489461363,0.0,115.4918665435884,1.0,14.441802850159597,27.14994748050764
0.0,0.0,0.0084393489191164,17.96746770301301,0.0536688118643827,1.0152324681163385,0.0,532.5850663772787,1.0,29.105825662803923,41.04466922302533
0.0,0.0,0.0084016893640407,24.699279359316943,0.0656219205627849,3.6841835551275066,0.0,422.143493013545,1.0,23.003812343490033,54.46636006258924
0.0,0.0,0.1649818609498764,22.987857862268093,0.0311120097911756,5.10587818696879,0.0,446.7581175765957,1.0,15.05095587111947,45.94676722618108
0.0,0.0,2.2571487118601143,7.297883085980114,0.1867374036069435,6.999070140056149,0.0,874.5583219144864,1.0,24.379422752781757,58.823820512938354
0.0,0.0,0.2699972867402808,13.089066480935356,0.0088198114926649,3.5210111150949843,0.0,414.2365510794862,1.0,12.85971302788046,-1.334916253222362
0.0,0.0,1.213619545971772,10.214281557224858,0.1098119678380845,6.38201696180484,0.0,255.75131258343035,1.0,34.73301005196955,-4.171771191675182
0.0,0.0,0.0853110087441508,12.511087854371342,0.0117610389149556,9.540355421739813,0.0,299.42196746770634,1.0,18.469499540000424,39.97099174086246
0.0,0.0,0.305843022733941,11.8358259390354,0.041136352536607,6.824134222299884,0.0,558.9047714379119,1.0,28.56305710884955,14.675963895112744
0.0,0.0,0.0075862186819052,17.857893224296866,0.0140190734857636,0.4253627913217237,0.0,264.1972828940554,1.0,19.792776902235275,12.238069095192571
0.0,0.0,0.1676077762549384,17.55010483096193,0.006116468561334,3.59905072402403,0.0,275.81752383072154,1.0,25.00170052944527,17.50032196317801
0.0,0.0,0.3316567463681316,11.596390694800222,0.0276149899882124,3.281481481481483,0.0,116.01943050874031,1.0,25.66775698358199,13.346131936680763
0.0,0.0,0.8430024575025741,4.530843220767686,0.4086334741000915,6.978641187249556,0.0,1013.504144077773,1.0,16.621361388138176,29.777675628507936
0.0,0.0,0.316135836808482,15.67479660958628,0.0311534871814238,6.74375,0.0,27.286273729941417,1.0,36.239615694113965,24.930094411241008
0.0,0.0,0.1834510484149336,12.738217996678694,0.0202866497421261,1.881897351258284,0.0,640.0394175171755,1.0,31.378320584027865,29.84514149361263
0.0,0.0,0.1701858188832018,17.07654011841799,0.0234930623859023,4.332201947807923,0.0,934.4942069160758,1.0,35.48747353910473,40.74452558202966
0.0,0.0,0.1858878984196993,8.10339635499572,0.1385110704462363,4.562844646804581,0.0,301.853991729088,1.0,34.37068376069122,21.324874610038087
0.0,0.0,0.0212222543289111,7.417781508080989,0.1458123907743863,3.7158259677812575,0.0,766.8219687482116,1.0,26.94749947027713,12.088922725666663
0.0,0.0,0.5661486344848703,15.919076403393344,0.031540436799523,5.264044943820228,0.0,16.559386470896705,1.0,35.04685587557792,6.3016365029946915
0.0,0.0,0.2801285754954784,16.66682051854735,0.0298555884848235,3.931145134228197,0.0,115.4918665435884,1.0,14.212312551297988,18.764240128218535
0.0,0.0,0.0041213096622775,24.19260621143201,0.0534438253723544,0.5007307301133894,0.0,532.5850663772787,1.0,16.89957156047863,45.4428403167397
0.0,0.0,0.001260069686977,23.75769264447152,0.0645215473074626,3.171510109554351,0.0,422.143493013545,1.0,13.130682222763452,46.45593388757993
0.0,0.0,0.3174634370425724,21.50512440052304,0.0221160942620205,2.6554090281350504,0.0,446.7581175765957,1.0,20.133258269081608,40.3495662945263
0.0,0.0,0.0526913730458612,8.18934273692782,0.1995273302805765,6.1820546905071,0.0,874.5583219144864,1.0,21.71693224223705,10.913915920867472
0.0,0.0,0.2768617529997894,11.125163825482232,0.0069379712034662,4.982276486359283,0.0,414.2365510794862,1.0,18.783725794347397,34.98986471811944
0.0,0.0,1.5334761665063494,7.969216800421697,0.1149783182568449,6.792280246872525,0.0,255.75131258343035,1.0,32.718437728798236,33.80689698722566
0.0,0.0,0.2764944140677716,16.44638612623849,0.0080919914262368,9.872780279813377,0.0,299.42196746770634,1.0,20.918833167339734,27.930101471461334
0.0,0.0,0.4342960010403963,9.410147450680652,0.0464803671154345,7.482643305738105,0.0,558.9047714379119,1.0,19.023362742184517,32.39857107410277
0.0,0.0,0.0261059567237038,17.33558166664138,0.0126227066855174,0.4662636700853204,0.0,264.1972828940554,1.0,25.567402078956214,28.441763018409432
0.0,0.0,0.1409022686877938,17.41014812269881,0.0063920129298617,1.9407237528618289,0.0,275.81752383072154,1.0,15.523105624369066,33.45103289303936
0.0,0.0,0.0741668916971751,14.423546141483213,0.0241675006447605,2.4652173913043485,0.0,116.01943050874031,1.0,32.054924518850996,43.65440491423676
0.0,0.0,0.7858347083261545,7.175573164614793,0.4055919167536349,7.064772458209027,0.0,1013.504144077773,1.0,13.86376609199427,2.4547172194339026
0.0,0.0,0.3509626679752523,15.245686279729464,0.0237369718476971,5.622222222222222,0.0,27.286273729941417,1.0,36.672173415012935,45.974551146133614
0.0,0.0,0.1512226088505695,15.591565867093005,0.0140243212660055,1.7178324002147949,0.0,640.0394175171755,1.0,31.306119232416435,4.240258208676405
0.0,0.0,0.2207826212775181,16.158057243961014,0.0139689309673173,1.808966944857325,0.0,934.4942069160758,1.0,16.96789203835431,-0.46929610809451994
0.0,0.0,0.5247273965047106,11.8765059954081,0.1034213055553783,5.699056068235854,0.0,301.853991729088,1.0,12.13805292809006,61.373418663059795
0.0,0.0,0.5070869541770588,13.376731720974757,0.0754585666031832,3.815735322750869,0.0,766.8219687482116,1.0,32.386535711370854,60.07544028319002
0.0,0.0,0.6436282973171636,16.151181472650123,0.0226060600736298,5.3013698630137,0.0,16.559386470896705,1.0,29.67143359619043,-0.8903149440416449
0.0,0.0,0.2617166015609141,16.450305905225285,0.0316549605067153,2.0693037974683546,0.0,115.4918665435884,1.0,30.225179201024684,25.141234020297425
0.0,0.0,0.0028453854811462,24.72570939452438,0.0528696206229694,0.3745237557556843,1.0,532.5850663772787,1.0,31.281758667148644,7.664655804384681
0.0,0.0,0.003204365439357,24.96202849900564,0.0641488313414384,3.09911985633509,,422.143493013545,1.0,13.85111629335226,28.00345300514043
0.0,0.0,0.0305675714508313,22.35168268442631,0.0156220170102805,2.62223053233611,,446.7581175765957,1.0,20.961643213606813,51.45205252397194
0.0,0.0,0.4785208291976437,9.56349746073574,0.1729939022677259,6.422764016145493,,874.5583219144864,1.0,14.896726488128243,59.64160068251654
0.0,0.0,0.2298236830148727,13.874993018538513,0.0072042754272159,3.4306996385447994,,414.2365510794862,1.0,33.57758564688984,38.12918043470454
0.0,0.0,1.0490717729592407,11.320184164044916,0.1113034982821288,4.711568919824217,,255.75131258343035,1.0,27.58245317068895,19.06558537040356
0.0,0.0,0.1026447133830521,14.35258590023464,0.0070613827729781,11.491427925832324,,299.42196746770634,1.0,20.27245062131623,36.02613846383269
0.0,0.0,0.4459354380440915,13.387681815136094,0.0413981950026886,6.708099156348953,,558.9047714379119,1.0,13.588958757150591,16.216088815374622
0.0,0.0,0.0358730554268954,18.590510577469484,0.0113356181182201,0.3561742560996564,1.0,264.1972828940554,1.0,19.774558042891556,56.868007576580105
0.0,0.0,0.1507122355256099,20.940711366581976,0.0040392354796484,2.4352460592819267,,275.81752383072154,1.0,20.12958305066868,54.18723149119691
0.0,0.0,0.3802180992457638,17.232541651496597,0.0271658036100449,1.6406976744186053,,116.01943050874031,1.0,30.240154458451602,32.95975901901695
0.0,0.0,1.7057572400049046,6.768528409762757,0.3964782318123469,7.202078259457693,,1013.504144077773,1.0,27.93893678388033,17.086326245864516
0.0,0.0,0.1663712170629281,19.40567561841956,0.0163177598381125,5.4437500000000005,,27.286273729941417,1.0,34.18031856440817,14.950497939642528
0.0,0.0,0.1235570940408719,18.82744731910724,0.0128089245305343,1.2600251947021444,,640.0394175171755,1.0,23.805373129048732,-2.7275763600559566
0.0,0.0,0.2035068708370736,20.27592106800201,0.0085134696210923,1.5837572655266436,,934.4942069160758,1.0,14.989856148457543,50.475817869720075
0.0,0.0,0.9837536531489044,12.302569530168524,0.1108122887861576,5.891428644767055,1.0,301.853991729088,1.0,29.831119680574876,25.626058486652543
0.0,0.0,0.4057567541521795,11.20334744493066,0.0419953824176258,3.1559146376506018,,766.8219687482116,1.0,31.019626215422434,17.10903913121798
0.0,0.0,0.0360842615465522,19.099433027332427,0.0161120632695498,5.896470588235296,,16.559386470896705,1.0,26.031929939237408,27.035504139847262
0.0,0.0,0.3007334101402688,20.04591662002596,0.0168774237336357,3.098963069314832,,115.4918665435884,1.0,31.274179498864026,50.67418335091634
0.0,0.0,0.0005398027538128,25.24669141236652,0.0523617326320197,0.5544954031127078,0.0,532.5850663772787,1.0,24.344889909109767,3.4737661241114406
0.0,0.0,0.0022618292470996,25.250330442661785,0.0639712968187472,2.729276108644389,0.0,422.143493013545,1.0,25.06832073454985,53.32060720044426
0.0,0.0,0.3790051442848533,22.83567191072623,0.0140434926754077,3.8043011897473855,0.0,446.7581175765957,1.0,22.68852545896374,56.03060078736807
0.0,0.0,0.5551022589094392,7.314895573324961,0.1678699107197244,8.473406379071726,0.0,874.5583219144864,1.0,12.63547816860238,59.37613822230439
0.0,0.0,0.0558024544518515,13.758484969117314,0.0058846200318839,5.939592351946291,0.0,414.2365510794862,1.0,14.69728567483261,22.029183484738688
0.0,0.0,0.1184817373432666,8.241527625670168,0.0976696926913775,6.882939174380514,0.0,255.75131258343035,1.0,12.785729642168356,9.765547474561687
0.0,0.0,0.0657590644125573,16.03696178807999,0.0064362907541833,9.140879179483218,0.0,299.42196746770634,1.0,27.91026028159451,20.4075756557355
0.0,0.0,0.1611122794575086,13.273520177009212,0.0430296945305103,7.884225562490722,0.0,558.9047714379119,1.0,19.858899526908168,17.638022543735424
0.0,0.0,0.0499497514636532,22.30895734378523,0.0131379892842861,0.3188489364381658,0.0,264.1972828940554,1.0,24.71426727911757,6.978466050194484
0.0,0.0,0.3033450183923866,21.19324324328379,0.003607611808914,2.364175139619233,0.0,275.81752383072154,1.0,34.689161848152324,36.29413356690118
0.0,0.0,0.6208516077457047,18.523438378137875,0.0239467908771557,1.7986842105263166,0.0,116.01943050874031,1.0,18.232305728721872,27.410442914586767
0.0,0.0,7.663195950113605,7.756393952301547,0.3882738745829838,7.993993039794236,0.0,1013.504144077773,1.0,22.259573075890742,53.867667478032246
0.0,0.0,0.1745581430902884,20.754619508304348,0.0135756674701522,4.05,0.0,27.286273729941417,1.0,30.888778463576216,-2.816548527220039
0.0,0.0,0.1817413468407936,20.25056254082819,0.0105327367368374,2.604654928735349,0.0,640.0394175171755,1.0,17.71995413729056,38.78301907374859
0.0,0.0,0.1630853882962999,20.750570440027808,0.0073741202573008,2.810610348575899,0.0,934.4942069160758,1.0,13.924497745719824,46.88052373878616
0.0,0.0,1.1993460478790396,14.192978322197911,0.0884559974631095,6.284243747659247,0.0,301.853991729088,1.0,19.2437863228442,46.64508670480488
0.0,0.0,0.3292588163123809,12.635812963980722,0.0311329278870636,4.472398088696404,0.0,766.8219687482116,1.0,16.03053218135011,55.25302976249571
0.0,0.0,0.2197678382984383,20.1659459583812,0.0140853538882955,5.462790697674419,0.0,16.559386470896705,1.0,35.242441308564324,44.574294512405594
0.0,0.0,0.1752576692520795,20.778211461486496,0.014730273440403,2.2200739241397547,0.0,115.4918665435884,1.0,32.20300948911043,58.09108419204335
0.0,0.0,6.459788632315044e-06,23.374281950912817,0.0521907019367016,0.5220675910674224,0.0,532.5850663772787,1.0,27.835093912760584,17.62064878782062
0.0,0.0,0.0038976073919101,25.19185703437037,0.0635178111356182,3.043625760625192,0.0,422.143493013545,1.0,33.786514754692945,29.21824033910493
0.0,0.0,0.0,23.66974699984376,0.0141204544709053,4.37748609871624,0.0,446.7581175765957,1.0,32.09180192247786,-4.0425828967634345
0.0,0.0,1.502153572190822,9.089249629233334,0.1696900992356764,8.442643544399122,0.0,874.5583219144864,1.0,16.664251472150895,-4.5268840633761975
0.0,0.0,0.0725463335538174,13.828690992037496,0.0136015042085083,6.6765804159604265,0.0,414.2365510794862,1.0,34.313974962249446,11.328610190703351
0.0,0.0,0.3000483932901742,10.826411922822102,0.1041409665975557,7.401138699017061,0.0,255.75131258343035,1.0,25.48355604789127,1.8548894054577971
0.0,0.0,0.2838945734183908,12.918480839851032,0.0120224237713223,9.792916041681494,0.0,299.42196746770634,1.0,32.18600387910156,12.694373019631247
0.0,0.0,0.1174831068041745,14.307438242337131,0.044790314292102,8.250456068271088,0.0,558.9047714379119,1.0,34.40228249808733,7.038944027931024
0.0,0.0,0.0161873293045581,22.03581125052532,0.0139035034668713,0.4959307198189568,0.0,264.1972828940554,1.0,19.950086874296595,-3.0606383109719197
0.0,0.0,0.3683756970935388,23.351366949826563,0.0029202611040417,1.5234179824880485,0.0,275.81752383072154,1.0,14.751298113191918,56.832681955611356
0.0,0.0,0.220542250421596,16.864518521711645,0.02528422559414,4.392592592592595,0.0,116.01943050874031,1.0,17.698379063548543,-4.440827065555377
0.0,0.0,11.16923389558152,3.55004851222424,0.4312952303098504,9.53101583272904,0.0,1013.504144077773,1.0,22.677694715656408,45.05358581492181
0.0,0.0,0.2423576248059484,21.982109567274307,0.0106690316362054,6.735714285714286,0.0,27.286273729941417,1.0,32.45036914806233,5.346056310527125
0.0,0.0,0.227588441213984,19.12945249143312,0.0117382856060553,2.673215074841636,0.0,640.0394175171755,1.0,33.51826458140859,57.0316142959728
0.0,0.0,0.1348921826019387,21.63090433522872,0.0073137309649778,3.21358535921096,0.0,934.4942069160758,1.0,12.173803263279767,55.710123892112236
0.0,0.0,1.69191312251141,11.662290269594587,0.0978536606476677,6.548435023001535,0.0,301.853991729088,1.0,24.768682564439143,39.4652779531095
0.0,0.0,1.2603959796833133,7.700696405850971,0.0634183776967799,6.527568568929112,0.0,766.8219687482116,1.0,22.435275078719474,40.71192218644115
0.0,0.0,0.4933170815945947,19.88554588311124,0.0152118150663818,6.600970873786408,0.0,16.559386470896705,1.0,17.552695261768257,-4.636938346061179
0.0,0.0,0.2708864534781252,24.08889149591519,0.0120004349846404,1.428589696748266,0.0,115.4918665435884,1.0,14.99663418334207,61.97126649572493
0.0,0.0,0.0014738720472156,22.935822091252334,0.0519046529354615,0.0,0.0,532.5850663772787,1.0,20.4403792850907,54.69261704315538
0.0,0.0,0.0180608891448118,25.75875685148599,0.0637123338583132,0.0,0.0,422.143493013545,1.0,35.572742597812976,55.86722334964626
0.0,0.0,0.1569963985411796,24.51690287835156,0.0186777661871073,0.0,0.0,446.7581175765957,1.0,20.080073300518883,39.82862851945929
0.0,0.0,1.990071465768713,9.29822983948603,0.2249492491772585,0.0,0.0,874.5583219144864,1.0,24.969765543584153,18.445511148508484
0.0,0.0,0.9441624308027964,13.3001881312696,0.0311950678451545,0.0,0.0,414.2365510794862,1.0,29.575473972379445,55.7681081381527
0.0,0.0,3.8829864799980855,10.132573089169949,0.1997755546921557,0.0,0.0,255.75131258343035,1.0,21.09074005948235,14.823151114281078
0.0,0.0,0.2846064105496593,13.37299450083033,0.0220695401283894,0.0,0.0,299.42196746770634,1.0,36.29455206802402,33.2643849472698
0.0,0.0,0.8362201280525753,13.36234259855946,0.0707644548264018,0.0,0.0,558.9047714379119,1.0,36.06118237355278,1.781706119384003
0.0,0.0,0.0179786418381823,18.887583351732665,0.0168210662965454,0.0,0.0,264.1972828940554,1.0,18.294557395634104,57.69298284902701
0.0,0.0,0.6604375826936711,21.582193281842947,0.0029693578194462,0.0,0.0,275.81752383072154,1.0,24.431212647309636,4.572391128442506
0.0,0.0,0.1829573063845687,12.688776208098918,0.0555970784223659,0.0,0.0,116.01943050874031,1.0,19.521957745419243,10.292982789667693
0.0,0.0,5.432983938016841,2.912312904036906,0.4302672532499583,0.0,0.0,1013.504144077773,1.0,19.12101235943669,32.95312275271862
0.0,0.0,0.2362774495202274,18.104439180705697,0.0083753189407455,0.0,0.0,27.286273729941417,1.0,12.92217368386332,46.95832401448274
0.0,0.0,0.4067492100747095,15.858615596929454,0.0156624734333868,0.0,0.0,640.0394175171755,1.0,27.23910834949742,37.11588880366833
0.0,0.0,0.1465478125544423,20.812569352618773,0.0076026279960092,0.0,0.0,934.4942069160758,1.0,24.56697558072154,10.785106070410619
0.0,0.0,1.2591059100982382,9.067838071443171,0.1670568962090134,0.0,0.0,301.853991729088,1.0,13.286968781249733,-4.935873108130657
0.0,0.0,2.3676841220068736,7.04867769480619,0.1477732093147674,0.0,0.0,766.8219687482116,1.0,18.966161605915286,46.486239460905864
0.0,0.0,0.169822533706386,17.49083547843835,0.0184157441257463,0.0,0.0,16.559386470896705,1.0,34.70664714916634,61.99409816195437
0.0,0.0,1.4675925960354566,20.848198414788435,0.0104699014922983,0.0,0.0,115.4918665435884,1.0,17.989047266674312,50.07409218081415
0.0,0.0,0.0044774098475088,27.184556195337027,0.0516100750349048,0.3752875714209432,1.0,532.5850663772787,1.0,15.622371802280577,26.294050034649842
0.0,0.0,0.011727213490095,25.826653533627404,0.0631511886733293,2.489288946010276,1.0,422.143493013545,1.0,24.236319006939077,56.45617377513925
0.0,0.0,0.4523362089439894,24.881999010947013,0.0156922656906666,2.004006133130423,,446.7581175765957,1.0,36.641261352765014,22.8696417720478
0.0,0.0,0.2783897954494096,12.757327489468674,0.1682906734025874,8.451604201839146,,874.5583219144864,1.0,18.05138178778751,30.695517728555792
0.0,0.0,0.0061252666034255,13.021754897972803,0.0277767876544416,7.834950567458419,,414.2365510794862,1.0,28.803388685146963,27.44482418290646
0.0,0.0,0.2887595735579693,10.811202311559532,0.2175680714297904,8.72362253128982,,255.75131258343035,1.0,31.04049038321794,25.438423341255696
0.0,0.0,0.0220687030343826,16.90581440471715,0.0181108352762794,12.745817042272243,,299.42196746770634,1.0,17.940938599809993,47.71297231198559
0.0,0.0,0.0857280272790767,13.779392052626328,0.0566396692366982,8.658201501427978,,558.9047714379119,1.0,30.20540871529649,30.820285694325456
0.0,0.0,0.0045872534132661,21.389600432118005,0.0137270633456509,0.405464739440578,1.0,264.1972828940554,1.0,21.194578317981332,16.536764297714694
0.0,0.0,0.1614935428009988,20.956251553539328,0.0035311963712327,1.5927352613925154,,275.81752383072154,1.0,27.807645764839485,12.554755400776525
0.0,0.0,0.0041568305161839,17.418912852255108,0.0260348538922826,1.941880341880344,,116.01943050874031,1.0,27.838242769022365,-2.4331824462145297
0.0,0.0,0.0026402582380501,7.934093203699757,0.4003536124952111,13.33736991826008,,1013.504144077773,1.0,25.394367101868962,34.657271008047125
0.0,0.0,0.0130302400724068,19.502467061508625,0.006902597180649,4.504761904761905,,27.286273729941417,1.0,14.257244251360207,10.637376247270327
0.0,0.0,0.0485583972010882,19.48049956955842,0.0111315800614096,1.1456481302730337,,640.0394175171755,1.0,32.88256238973095,5.073106697114049
0.0,0.0,0.0404814204678905,21.60814276661557,0.007469978442484,1.733830277274959,,934.4942069160758,1.0,20.019501624293397,39.46043754028208
0.0,0.0,0.0103283684863684,13.630014860896226,0.1069293353472863,7.416773867025564,1.0,301.853991729088,1.0,16.662962759996354,41.32222953186532
0.0,0.0,0.0120527209989304,12.012147651707156,0.0793780784020725,5.092609130131327,,766.8219687482116,1.0,13.019378538869098,46.146532673521286
0.0,0.0,0.0,18.82884560699893,0.0152689930472809,4.841414141414142,,16.559386470896705,1.0,26.772323579706047,29.24322895102422
0.0,0.0,0.0281508896587959,19.48481050999319,0.0092796040930211,1.858327499027616,,115.4918665435884,1.0,28.93910904605706,55.795713153864284
0.0,0.0,0.0027710529660995,29.42741264448381,0.0512195397514169,0.2045246284182662,0.0,532.5850663772787,1.0,12.414695723196404,58.67130723107949
0.0,0.0,0.0229913388193376,26.15333340289829,0.0625507359966605,2.7593568518681426,0.0,422.143493013545,1.0,24.802326457482025,49.90122390588928
0.0,0.0,0.7697406061295533,24.96986237827997,0.011842094731585,3.5526526404469365,0.0,446.7581175765957,1.0,17.66239437994845,38.22035677655673
0.0,0.0,0.7856970291277566,14.179734357543,0.1253662619327384,7.712606715457691,0.0,874.5583219144864,1.0,28.129319760236246,15.653024844200829
0.0,0.0,0.0207171751075468,14.348053888992524,0.0167243677087432,7.521835768229005,0.0,414.2365510794862,1.0,16.359160725124788,61.84025467017504
0.0,0.0,0.0688727684912147,9.509253927120248,0.156035574708972,8.243995194172825,0.0,255.75131258343035,1.0,29.273443452561647,13.641259369051806
0.0,0.0,0.0821066940110153,19.63801515829069,0.015274748705045,13.47327269893186,0.0,299.42196746770634,1.0,21.668383657513434,8.780670695349311
0.0,0.0,0.240559467078416,13.65673417680306,0.0412892990154839,6.831946670987753,0.0,558.9047714379119,1.0,35.418249718418366,25.066479737487626
0.0,0.0,0.1475284340671776,23.33848145427439,0.0155695868854358,0.2922658285552328,0.0,264.1972828940554,1.0,15.438023603649832,-1.1348411915575847
0.0,0.0,0.0835131462027016,23.56731369392329,0.0030581349415806,2.18624574954871,0.0,275.81752383072154,1.0,20.52665877625646,61.53762359768177
0.0,0.0,0.0059954851073404,19.07829182305968,0.0231014940707478,1.958119658119658,0.0,116.01943050874031,1.0,14.836838031014727,35.013481836316885
0.0,0.0,3.90681887706184,12.22030202911287,0.3603609395294403,8.45829963531719,0.0,1013.504144077773,1.0,35.11734045696407,32.87274223316392
0.0,0.0,0.0,20.82630421441155,0.0053981917389398,5.39047619047619,0.0,27.286273729941417,1.0,33.93348383452452,39.59414703318095
0.0,0.0,0.0500286104591661,21.42886700156205,0.0110986098308929,0.8176308932646895,0.0,640.0394175171755,1.0,18.44854069287889,28.79760804885005
0.0,0.0,0.0548906557230517,23.435252180031306,0.0073411724211233,1.6845422582289082,0.0,934.4942069160758,1.0,28.499601150854478,-2.8196808375711724
0.0,0.0,0.007230006513455,15.688774466159,0.0801746432841327,6.122561286871751,0.0,301.853991729088,1.0,32.4305550050304,36.63716764114698
0.0,0.0,0.3805818864900048,17.67786713933227,0.0393483160067001,3.687693706418577,0.0,766.8219687482116,1.0,25.880020289986557,43.69982363303728
0.0,0.0,0.0,20.090433975674166,0.0134149122322517,4.48976377952756,0.0,16.559386470896705,1.0,25.24126445890016,23.338936122435612
0.0,0.0,0.0884997809774997,21.89069280073122,0.0082240306723969,2.5118686868686915,0.0,115.4918665435884,1.0,18.046307272511292,46.49609890084112
